LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,BookingStatus
224,2017,10,2,1,2,0,2,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
32,2018,11,8,0,2,0,1,0,0,0,0,143.28,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
204,2017,10,9,2,2,0,2,0,0,0,0,72.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
286,2018,10,16,1,0,0,2,0,0,0,0,90.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
2,2017,10,30,0,2,0,2,0,0,0,0,72.25,2,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
8,2018,9,13,0,1,0,1,0,1,0,1,40.0,1,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
27,2018,3,6,2,1,0,2,0,0,0,0,66.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
309,2018,5,13,1,2,0,2,0,0,0,0,101.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
1,2018,8,26,2,2,0,2,0,0,0,0,96.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
386,2018,10,23,2,0,0,1,0,0,0,0,90.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
70,2018,12,3,2,5,0,3,0,0,0,0,167.45,1,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
71,2018,10,16,1,0,0,3,0,0,0,0,151.2,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
107,2017,12,23,2,4,0,1,0,0,0,0,46.63,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
44,2018,2,21,2,5,0,2,0,0,0,0,66.29,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
134,2018,8,1,2,5,0,3,0,0,0,0,132.48,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
53,2018,11,4,0,2,0,2,0,0,0,0,88.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2018,12,14,0,1,0,1,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
38,2018,11,6,2,3,0,1,0,0,0,0,157.14,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
15,2018,2,4,2,5,0,1,0,0,0,0,65.2,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
2,2018,11,13,2,2,0,2,0,0,0,0,80.75,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
105,2018,4,6,0,1,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
3,2018,11,3,2,3,0,2,0,0,0,0,146.4,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
76,2018,7,24,2,1,0,1,0,0,0,0,94.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
131,2018,10,21,2,2,0,2,0,0,0,0,86.9,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
377,2018,10,14,0,2,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
29,2018,10,5,0,2,0,2,0,0,0,0,152.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
74,2018,9,14,0,4,0,3,0,0,0,0,168.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
0,2018,10,15,0,1,0,1,0,0,0,0,140.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
103,2018,12,9,2,2,0,3,0,0,0,0,119.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
73,2018,4,2,2,2,0,2,0,0,0,0,80.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
17,2017,12,18,0,2,0,2,0,0,0,0,87.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
16,2018,12,10,4,7,0,2,2,0,0,0,133.6,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
31,2018,12,3,2,2,0,2,2,0,0,0,237.75,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
21,2018,6,1,0,4,0,2,2,0,0,0,175.95,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
37,2018,5,13,0,1,0,1,0,0,0,0,116.1,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
100,2018,5,2,1,3,0,3,0,0,0,0,132.18,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
7,2018,2,27,0,1,0,2,0,0,0,0,92.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
122,2018,4,15,0,2,0,2,0,0,0,0,85.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
18,2018,9,26,1,3,0,2,0,0,0,0,149.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
29,2018,5,19,2,3,0,2,0,0,0,0,136.32,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
5,2017,9,1,0,3,0,2,0,0,0,0,96.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
17,2018,10,7,2,2,0,2,0,0,0,0,117.04,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
60,2018,9,29,0,2,0,2,0,0,0,0,149.77,1,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
39,2017,8,14,0,2,0,2,0,0,0,0,109.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
91,2018,8,1,1,3,0,2,1,0,0,0,134.1,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
166,2018,11,1,0,3,0,1,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
59,2018,12,29,0,2,0,2,0,0,0,0,131.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
212,2018,10,9,2,2,0,2,0,0,0,0,75.23,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
148,2018,7,19,0,5,0,2,0,0,0,0,79.2,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
141,2018,9,23,0,2,0,3,0,0,0,0,163.8,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
86,2018,5,22,2,3,0,3,0,0,0,0,198.9,2,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
3,2018,7,11,1,0,0,1,0,1,0,1,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
114,2018,7,17,4,5,0,3,0,0,0,0,191.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
4,2017,12,11,0,1,0,2,3,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,Not Canceled
5,2018,10,17,1,4,0,2,0,0,0,0,160.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
4,2018,1,10,1,0,0,1,0,0,0,0,82.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
105,2018,4,6,0,1,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
54,2018,12,25,2,3,0,2,0,0,0,0,72.63,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
12,2018,10,24,1,2,0,1,0,1,0,5,110.0,0,1.0,0.0,1.0,0.0,0.0,0.0,Not Canceled
92,2017,10,7,0,4,0,2,0,0,0,0,70.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
169,2018,8,22,1,1,0,2,0,0,0,0,105.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
131,2018,5,5,0,3,0,1,0,0,0,0,99.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
81,2018,12,16,1,2,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
1,2018,6,3,0,1,0,2,2,0,0,0,221.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
19,2018,9,19,1,0,0,2,0,0,0,0,118.15,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
104,2018,5,4,0,4,0,2,0,0,0,0,111.78,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
3,2017,10,22,0,1,0,2,0,0,0,0,97.02,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
66,2017,10,9,1,2,0,1,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
4,2018,1,4,1,0,0,1,0,0,0,0,76.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
42,2018,10,2,2,1,0,2,0,0,0,0,107.41,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
110,2018,10,28,1,2,0,2,0,0,0,0,104.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
141,2018,7,5,2,5,0,2,0,0,0,0,82.45,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
8,2017,9,9,0,4,0,2,0,0,0,0,54.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
14,2018,3,19,2,3,0,2,1,0,0,0,146.2,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
111,2017,7,6,1,2,0,2,0,0,0,0,76.5,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
65,2018,4,1,2,3,0,2,0,0,0,0,88.91,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
102,2018,3,25,2,2,0,2,0,0,0,0,58.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
68,2018,3,23,2,4,0,2,0,0,0,0,61.5,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
276,2018,9,22,0,3,0,1,0,0,0,0,95.67,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
157,2018,8,3,0,1,0,2,0,0,0,0,94.5,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
74,2018,7,23,2,2,0,2,0,0,0,0,81.25,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
245,2018,6,17,0,2,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
58,2017,12,23,0,4,0,2,0,0,0,0,58.3,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
47,2018,11,21,1,4,0,2,0,0,0,0,68.07,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
101,2018,6,1,0,4,0,2,2,0,0,0,187.85,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
193,2018,12,29,0,3,0,2,2,0,0,0,110.7,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
377,2018,10,14,0,2,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
6,2017,9,20,2,5,0,2,0,0,0,0,138.57,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
8,2017,12,15,0,3,0,2,2,0,0,0,160.83,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
29,2017,10,4,2,2,0,2,0,0,0,0,46.54,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
77,2018,10,20,1,3,0,2,0,0,0,0,90.95,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
5,2017,10,17,1,1,0,2,0,0,0,0,162.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
166,2018,11,1,0,3,0,1,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
151,2018,1,19,0,3,0,1,0,0,0,0,71.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
3,2018,1,21,0,1,0,1,0,0,0,0,66.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
109,2017,8,4,0,2,0,1,0,0,0,0,68.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
68,2018,7,23,2,2,0,3,0,0,0,0,137.7,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
93,2017,10,7,0,4,0,2,0,0,0,0,89.25,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2018,2,6,0,1,0,2,0,0,0,0,93.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
386,2018,10,23,2,0,0,1,0,0,0,0,90.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
17,2018,10,7,2,2,0,2,0,0,0,0,117.04,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
9,2017,11,11,0,1,0,1,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
32,2018,9,27,0,2,0,2,0,0,0,0,154.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
4,2018,8,2,0,1,0,2,0,0,0,0,92.93,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
31,2018,2,6,2,1,0,2,0,0,0,0,69.5,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
32,2018,4,20,0,2,0,2,1,0,0,0,126.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
36,2018,7,11,1,1,0,2,0,0,0,0,130.5,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
5,2018,11,6,2,2,0,1,0,0,0,0,151.94,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
296,2018,9,21,0,4,0,2,0,0,0,0,117.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
23,2018,5,21,1,1,0,1,0,0,0,0,156.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
17,2018,7,17,2,1,0,2,0,0,0,0,75.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
74,2017,9,15,0,2,0,2,0,0,0,0,89.25,3,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
109,2018,10,29,2,1,0,2,2,0,0,0,159.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
99,2018,6,4,0,1,0,1,0,0,0,0,90.95,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
13,2018,2,13,0,1,0,2,0,0,0,0,79.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,3,1,0,1,0,1,0,0,0,0,96.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
13,2018,9,15,0,1,0,2,0,0,0,0,100.0,1,0.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
40,2017,12,26,2,2,0,2,0,0,0,0,55.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
221,2017,10,10,2,1,0,2,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
221,2017,10,17,2,1,0,2,0,0,0,0,65.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
252,2018,10,15,2,1,0,2,0,0,0,0,106.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
38,2018,7,1,2,3,0,2,0,0,0,0,107.1,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
32,2017,10,30,1,2,0,2,0,0,0,0,70.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
193,2018,6,22,0,2,0,1,0,0,0,0,100.8,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
112,2018,6,2,0,3,0,2,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
11,2018,10,2,2,0,0,2,0,0,0,0,135.0,2,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
34,2017,9,23,0,3,0,2,0,0,0,0,224.67,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
115,2018,5,4,1,4,0,2,0,0,0,0,99.45,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
19,2018,8,10,0,1,0,2,0,0,0,0,166.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
17,2018,9,22,0,3,0,2,0,0,0,0,123.62,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
230,2018,7,26,0,3,0,0,2,0,0,0,86.5,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
34,2018,10,29,1,1,0,2,0,0,0,0,109.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2018,9,20,0,1,0,1,0,1,0,1,94.71,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
273,2018,5,13,1,2,0,2,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
109,2018,5,22,2,1,0,2,0,0,0,0,80.75,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
19,2018,2,13,2,1,0,2,0,0,0,0,66.57,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
2,2017,12,31,1,3,0,2,0,0,0,0,119.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
276,2018,9,22,0,3,0,2,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
58,2018,11,23,0,3,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
54,2018,11,11,0,2,0,2,0,0,0,0,79.2,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
27,2018,5,10,0,3,0,2,0,0,0,0,141.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
157,2018,7,6,0,4,0,2,0,0,0,0,120.7,2,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
305,2018,11,4,1,2,0,2,0,0,0,0,89.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
96,2017,7,11,2,1,0,2,0,0,0,0,94.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
1,2018,3,1,0,4,0,2,1,0,0,0,119.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
8,2018,5,31,0,3,0,2,0,0,0,0,111.35,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
69,2018,10,28,0,1,0,1,0,0,0,0,57.52,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
2,2018,1,3,2,2,0,2,0,0,0,0,79.6,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
23,2018,8,12,1,2,0,2,0,0,0,0,85.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
62,2018,10,14,1,2,0,2,0,0,0,0,132.3,3,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
118,2018,6,6,1,2,0,1,0,0,0,0,110.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
42,2018,3,22,0,1,0,2,0,0,0,0,93.6,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
42,2018,3,24,1,3,0,2,0,0,0,0,118.16,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
78,2018,4,4,1,2,0,2,0,0,0,0,69.53,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
28,2017,9,15,0,3,0,2,0,0,0,0,84.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
185,2017,7,6,1,0,0,2,0,0,0,0,66.13,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
377,2018,10,14,0,2,0,2,0,0,0,0,115.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
150,2018,6,14,1,5,0,2,0,0,0,0,121.83,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
43,2018,4,30,1,1,0,2,1,0,0,0,125.53,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
5,2018,4,21,0,2,0,1,0,0,0,0,131.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
183,2018,9,8,0,3,0,2,0,0,0,0,110.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
9,2018,3,16,0,2,0,2,0,0,0,0,109.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
103,2018,5,4,0,3,0,2,0,0,0,0,80.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
21,2018,5,16,1,0,0,3,0,0,0,0,157.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
336,2018,9,21,1,4,0,2,0,0,0,0,78.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
160,2018,11,13,2,4,0,2,0,0,0,0,76.27,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
60,2017,9,21,1,1,0,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
3,2018,4,23,1,1,0,2,1,0,0,0,102.8,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
32,2018,2,19,2,2,0,2,0,0,0,0,86.15,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
64,2018,7,18,1,2,0,2,0,0,0,0,81.08,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
15,2018,7,4,1,1,1,3,0,0,0,0,187.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
39,2017,8,14,0,2,0,2,0,0,0,0,101.5,0,0.0,1.0,0.0,0.0,0.0,1.0,Not Canceled
164,2017,10,2,0,2,0,1,0,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
275,2018,4,17,2,0,0,2,0,0,0,0,110.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
69,2017,10,25,2,1,0,2,0,0,0,0,98.25,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
81,2018,5,12,0,3,0,2,1,0,0,0,143.1,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
72,2018,10,30,2,2,0,2,0,0,0,0,79.65,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
69,2018,6,12,2,4,0,1,0,0,0,0,120.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
71,2018,12,8,0,1,0,2,0,0,0,0,79.2,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,2,28,2,1,0,1,0,0,0,0,60.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
222,2018,8,28,2,4,0,2,0,0,0,0,100.58,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
43,2018,5,9,1,2,0,2,0,0,0,0,126.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
2,2018,6,28,0,1,0,2,0,0,0,0,127.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
16,2018,2,18,0,3,0,2,0,0,0,0,93.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
1,2018,9,29,0,1,0,2,0,0,0,0,106.2,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
301,2018,11,18,0,2,0,2,0,0,0,0,52.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
86,2018,10,26,0,2,0,1,0,0,0,0,104.4,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
11,2017,8,7,0,1,0,2,0,0,0,0,75.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
0,2018,2,3,0,1,0,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
36,2018,7,26,2,5,0,3,0,0,0,0,168.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
220,2018,9,17,2,1,0,2,0,0,0,0,156.0,1,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
308,2018,11,23,0,3,0,1,0,0,0,0,78.3,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
161,2018,3,25,1,2,0,2,0,0,0,0,130.0,0,0.0,1.0,0.0,0.0,0.0,1.0,Canceled
3,2018,9,12,1,0,0,1,0,0,0,0,145.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
7,2018,7,6,0,2,0,1,0,1,0,25,106.0,0,1.0,0.0,0.0,0.0,1.0,0.0,Not Canceled
30,2017,10,16,2,2,0,2,0,0,0,0,118.58,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
64,2018,4,9,2,2,0,2,0,0,0,0,144.5,0,0.0,1.0,0.0,0.0,0.0,0.0,Canceled
8,2018,3,2,0,2,0,1,0,0,0,0,56.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
35,2018,11,2,0,3,0,2,0,0,0,0,108.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
40,2018,3,22,0,1,0,3,0,0,0,0,131.4,1,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
146,2018,4,24,2,0,0,2,0,0,0,0,95.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
191,2018,6,3,1,2,0,2,0,0,0,0,132.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
81,2018,5,7,2,1,0,2,0,0,0,0,116.1,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
14,2017,10,30,1,2,0,1,1,0,0,0,98.67,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
77,2018,10,7,1,2,0,2,0,0,0,0,132.3,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
270,2018,4,20,0,4,0,2,0,0,0,0,62.8,0,1.0,0.0,0.0,0.0,0.0,1.0,Canceled
8,2018,8,10,0,2,0,2,2,0,0,0,240.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
191,2018,5,11,1,4,0,2,0,0,0,0,100.3,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
7,2018,6,18,2,3,0,2,0,0,0,0,156.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
185,2018,12,16,1,2,0,2,0,0,0,0,79.2,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
44,2018,2,17,0,3,0,2,0,0,0,0,75.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
7,2018,10,29,2,1,0,2,0,0,0,0,142.19,1,0.0,1.0,0.0,0.0,0.0,0.0,Not Canceled
108,2018,4,18,1,4,0,2,0,0,0,0,82.4,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
34,2018,3,12,0,1,0,2,0,0,0,0,81.9,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
46,2018,3,11,1,2,0,2,0,0,0,0,54.75,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
58,2018,12,12,1,0,0,2,0,0,0,0,79.2,0,0.0,0.0,0.0,0.0,0.0,0.0,Canceled
156,2018,7,1,2,2,0,2,0,0,0,0,80.75,1,0.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
85,2018,10,6,1,3,0,2,0,0,0,0,85.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
8,2018,12,29,2,3,0,2,0,0,0,0,125.8,1,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
7,2018,5,5,0,3,0,2,0,0,0,0,144.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
164,2017,10,2,0,2,0,1,0,0,0,0,100.0,0,1.0,0.0,0.0,0.0,0.0,1.0,Not Canceled
9,2017,8,17,1,2,0,1,2,0,0,0,153.0,2,1.0,0.0,0.0,0.0,0.0,0.0,Not Canceled
81,2018,6,23,0,1,0,1,0,0,0,0,90.9,0,1.0,0.0,0.0,0.0,0.0,0.0,Canceled
